stringency_index,total_cases,total_deaths,total_vaccinations,population,people_fully_vaccinated,gdp_normalized
58.8,8462080.0,125562.0,0.0,1417173120.0,7668.0,
58.8,8507754.0,126121.0,0.0,1417173120.0,7668.0,
58.8,8553657.0,126611.0,0.0,1417173120.0,7668.0,
58.8,8591730.0,127059.0,0.0,1417173120.0,7668.0,
58.8,8636011.0,127571.0,0.0,1417173120.0,7668.0,
58.8,8683916.0,128121.0,0.0,1417173120.0,7668.0,
58.8,8728795.0,128668.0,0.0,1417173120.0,7668.0,
58.8,8773479.0,129188.0,0.0,1417173120.0,7668.0,
58.8,8814579.0,129635.0,0.0,1417173120.0,7668.0,
58.8,8845127.0,130070.0,0.0,1417173120.0,7668.0,
58.8,8874290.0,130519.0,0.0,1417173120.0,7668.0,
58.8,8912907.0,130993.0,0.0,1417173120.0,7668.0,
58.8,8958483.0,131578.0,0.0,1417173120.0,7668.0,
58.8,9004365.0,132162.0,0.0,1417173120.0,7668.0,
66.2,9050597.0,132726.0,0.0,1417173120.0,7668.0,
66.2,9095806.0,133227.0,0.0,1417173120.0,7668.0,
66.2,9139865.0,133738.0,0.0,1417173120.0,7668.0,
66.2,9177840.0,134218.0,0.0,1417173120.0,7668.0,
66.2,9222216.0,134699.0,0.0,1417173120.0,7668.0,
66.2,9266705.0,135223.0,0.0,1417173120.0,7668.0,
66.2,9309787.0,135715.0,0.0,1417173120.0,7668.0,
66.2,9351109.0,136200.0,0.0,1417173120.0,7668.0,
66.2,9392919.0,136696.0,0.0,1417173120.0,7668.0,
66.2,9431691.0,137139.0,0.0,1417173120.0,7668.0,
66.2,9462809.0,137621.0,0.0,1417173120.0,7668.0,98.6211237858872
66.2,9499413.0,138122.0,0.0,1417173120.0,7668.0,
66.2,9534964.0,138648.0,0.0,1417173120.0,7668.0,
66.2,9571559.0,139188.0,0.0,1417173120.0,7668.0,
66.2,9608211.0,139700.0,0.0,1417173120.0,7668.0,
66.2,9644222.0,140182.0,0.0,1417173120.0,7668.0,
66.2,9677203.0,140573.0,0.0,1417173120.0,7668.0,
66.2,9703770.0,140958.0,0.0,1417173120.0,7668.0,
66.2,9735850.0,141360.0,0.0,1417173120.0,7668.0,
66.2,9767371.0,141772.0,0.0,1417173120.0,7668.0,
66.2,9796769.0,142186.0,0.0,1417173120.0,7668.0,
66.2,9826775.0,142628.0,0.0,1417173120.0,7668.0,
66.2,9857029.0,143019.0,0.0,1417173120.0,7668.0,
66.2,9884100.0,143355.0,0.0,1417173120.0,7668.0,
66.2,9906165.0,143709.0,0.0,1417173120.0,7668.0,
66.2,9932547.0,144096.0,0.0,1417173120.0,7668.0,
66.2,9956557.0,144451.0,0.0,1417173120.0,7668.0,
66.2,9979447.0,144789.0,0.0,1417173120.0,7668.0,
66.2,10004599.0,145136.0,0.0,1417173120.0,7668.0,
66.2,10031223.0,145477.0,0.0,1417173120.0,7668.0,
66.2,10055560.0,145810.0,0.0,1417173120.0,7668.0,
66.2,10075116.0,146111.0,0.0,1417173120.0,7668.0,
66.2,10099066.0,146444.0,0.0,1417173120.0,7668.0,
66.2,10123778.0,146756.0,0.0,1417173120.0,7668.0,
66.2,10146845.0,147092.0,0.0,1417173120.0,7668.0,
66.2,10169118.0,147343.0,0.0,1417173120.0,7668.0,
